btract,lotarea,bldgarea,comarea,resarea,officearea,retailarea,garagearea,strgearea,factryarea,otherarea
2367.0,715204.0,1101500.0,216767.0,874943.0,34300.0,2311.0,79115.0,1500.0,0.0,99541.0
2368.0,1210248.04,841956.0,182548.0,532504.0,13690.0,54232.0,21675.0,0.0,8350.0,84601.0
2369.01,629605.0,1282077.0,544166.0,735727.0,433697.0,93826.0,0.0,0.0,0.0,16643.0
2369.02,442333.0,902741.0,94602.0,752909.0,6800.0,4210.0,0.0,0.0,0.0,83592.0
237.0,1626813.0,155999.0,63929.0,91234.0,0.0,1200.0,0.0,0.0,0.0,62729.0
2370.0,1121034.0,951544.0,96459.0,717927.0,3380.0,55505.0,1195.0,4428.0,0.0,22028.0
2371.0,1425402.0,2166543.0,352979.0,1795882.0,228979.0,82989.0,1800.0,1575.0,0.0,37636.0
2372.0,1301835.0,1518889.0,661649.0,770860.0,42939.0,20349.0,33035.0,0.0,0.0,565326.0
2373.0,1175294.0,2210764.0,242090.0,1916493.0,99968.0,90391.0,6967.0,7500.0,0.0,25988.0
2374.0,1163212.0,1771638.0,291746.0,1458504.0,36825.0,123451.0,24857.0,9845.0,0.0,96768.0
2375.04,1493354.0,2800681.0,1360749.0,1433770.0,172264.0,120038.0,230907.0,90954.0,11354.0,735232.0
2376.0,837715.0,883226.0,149109.0,705214.0,37770.0,6966.0,6600.0,0.0,87036.0,10737.0
2378.0,831589.0,1364395.0,160133.0,1152773.0,19426.0,63680.0,60921.0,0.0,0.0,16106.0
2379.0,1345707.0,2777712.0,643679.0,2184625.0,264565.0,88132.0,171504.0,4077.0,47044.0,62040.0
238.0,422641.0,422691.0,6809.0,386264.0,0.0,0.0,0.0,2159.0,0.0,4650.0
2380.0,1633999.0,2216654.0,350043.0,1778173.0,53900.0,117323.0,50430.0,15312.0,0.0,113078.0
2381.0,1004230.0,2622734.0,207248.0,2398917.0,58035.0,65737.0,5150.0,2414.0,0.0,75912.0
2382.0,1080112.0,1010441.0,32684.0,834365.0,1675.0,16939.0,0.0,0.0,0.0,14070.0
2383.01,621333.0,1588158.0,214798.0,1352240.0,0.0,63107.0,9608.0,0.0,0.0,142083.0
2383.02,1018834.0,2606458.0,641103.0,1933072.0,247423.0,197250.0,69115.0,11984.0,39092.0,75264.0
2385.0,1171360.9775,2295484.0,438269.0,1796911.0,58944.0,103072.0,40597.0,46940.0,4400.0,179816.0
2386.0,2667180.0,3071910.0,279010.0,2611405.0,1669.0,158909.0,7844.0,528.0,0.0,110060.0
2387.0,1276936.0,2270068.0,1154191.0,1109471.0,376424.0,162057.0,214388.0,18460.0,24371.0,358491.0
2388.0,1084745.7375,938434.0,18867.0,793169.0,0.0,5902.0,0.0,0.0,0.0,11470.0
2389.0,1207185.0,2040189.0,355285.0,1675470.0,88599.0,169993.0,17196.0,3000.0,7500.0,68997.0
239.0,1574853.0,2983443.0,885420.0,2028097.0,340332.0,171542.0,5990.0,6123.0,9910.0,349499.0
2390.0,1467138.0,1452098.0,316782.0,1049577.0,6319.0,66449.0,0.0,1695.0,0.0,240789.0
2391.0,1427603.0,2761275.0,538520.0,2190321.0,155336.0,266873.0,18604.0,5773.0,15050.0,75876.0
2392.0,770152.0,824130.0,173477.0,607498.0,4061.0,33071.0,6192.0,4000.0,6030.0,120123.0
2393.0,1415506.0,3207080.0,465598.0,2684931.0,281575.0,42205.0,27625.0,6080.0,7200.0,99193.0
2394.0,1101893.0,1869832.0,256031.0,1562007.0,1796.0,85613.0,19400.0,5488.0,0.0,143734.0
2395.0,3035202.0,3322013.0,1541545.0,1702507.0,613750.0,191714.0,97190.0,94485.0,226438.0,311536.0
2396.0,1718214.25,1693306.0,275683.0,1312351.0,35718.0,98127.0,0.0,0.0,0.0,138504.0
2397.0,4718233.0,2957868.0,1545927.0,1209729.0,1043282.0,159049.0,60946.0,29003.0,0.0,253647.0
2398.0,1455968.0,1187118.0,121592.0,958574.0,0.0,6336.0,0.0,0.0,0.0,115256.0
2399.01,954998.0,2353734.0,646158.0,1697162.0,171878.0,372771.0,7780.0,0.0,0.0,83803.0
2399.02,843616.72,2223977.0,645749.0,1566294.0,121604.0,278615.0,53140.0,16350.0,0.0,176040.0
24.0,13971073.0,2560988.0,274898.0,2167012.0,59401.0,23845.0,29372.0,8100.0,0.0,154180.0
240.01,915966.0,908712.0,319993.0,523137.0,2520.0,11613.0,375.0,1675.0,0.0,303810.0
2401.0,1219479.0,2413771.0,782871.0,1630900.0,137486.0,427759.0,159000.0,0.0,0.0,58626.0
2403.02,396611.0,1616515.0,48478.0,1563579.0,5750.0,10600.0,0.0,0.0,0.0,32128.0
2403.03,568668.0,1788160.0,84417.0,1693105.0,43368.0,23458.0,0.0,0.0,0.0,17591.0
2403.04,462776.0,1584503.0,94220.0,1490283.0,24600.0,67309.0,0.0,311.0,0.0,2000.0
2404.0,1619803.0,1512236.0,349565.0,996990.0,3630.0,37126.0,2008.0,50.0,89390.0,215660.0
2405.01,596468.0,1697470.0,279062.0,1386986.0,2700.0,36738.0,600.0,0.0,0.0,171624.0
2405.02,1098666.0,2775472.0,210028.0,2535600.0,17310.0,53123.0,25925.0,945.0,1250.0,111475.0
2406.0,1836517.0,1501271.0,240020.0,1164838.0,12919.0,88996.0,600.0,8590.0,0.0,127915.0
2407.01,358564.0,1358957.0,72232.0,1286725.0,6406.0,53450.0,2565.0,1020.0,0.0,8791.0
2407.02,1310272.0,3035531.0,409359.0,2589911.0,58802.0,84386.0,21515.0,1000.0,0.0,243656.0
2408.0,956795.0,1555921.0,111294.0,1416251.0,33834.0,62588.0,11334.0,0.0,0.0,3538.0
2409.0,9544458.0,5226213.0,3530071.0,1674883.0,843629.0,6729.0,159078.0,0.0,0.0,2520635.0
241.0,1383693.0,2577689.0,593679.0,1931075.0,104764.0,52447.0,0.0,111984.0,0.0,322211.0
2411.0,710708.0,1764472.0,404140.0,1383109.0,73652.0,59989.0,97464.0,34875.0,28684.0,79162.0
2413.0,1151283.0,3545155.0,197242.0,3331732.0,68474.0,46836.0,62396.0,0.0,0.0,19536.0
2414.0,3647191.0,2620690.0,697453.0,1711522.0,65166.0,126887.0,117343.0,134559.0,180076.0,73422.0
2415.0,991219.0,2685810.0,150763.0,2477899.0,21935.0,42023.0,21695.0,0.0,0.0,65110.0
2418.0,1638145.94,1679453.0,433245.0,1179995.0,106295.0,83278.0,48238.0,154810.0,34668.0,5956.0
2419.0,1328900.0,3613202.0,844827.0,2741615.0,113929.0,72744.0,320865.0,400.0,0.0,317316.0
242.0,3726400.0,3732660.0,897522.0,2834938.0,128223.0,501526.0,700.0,0.0,9536.0,257537.0
2420.0,1123757.0,2400734.0,1095620.0,1283780.0,42421.0,63386.0,233215.0,4000.0,0.0,752598.0
2421.0,1288055.0,4550009.0,1869779.0,2656386.0,27840.0,171935.0,322400.0,0.0,0.0,1347604.0
2422.0,1332569.0,1309988.0,164498.0,1061173.0,21871.0,101349.0,22720.0,0.0,0.0,18558.0
2423.0,1162607.0,1721948.0,197151.0,1504476.0,24185.0,55713.0,11838.0,0.0,0.0,105415.0
2424.0,1279721.0,969301.0,161739.0,693350.0,0.0,48889.0,0.0,0.0,0.0,112850.0
2425.0,1679849.75,3540574.0,976803.0,2498129.0,98741.0,201042.0,348731.0,30988.0,0.0,295327.0
2426.0,3656621.0,2556114.0,155835.0,2156898.0,9747.0,67387.0,2885.0,1000.0,0.0,74816.0
2428.0,1185871.0,847250.0,67263.0,648739.0,3220.0,17779.0,0.0,610.0,0.0,45654.0
2429.01,553638.0,1360555.0,43707.0,1304257.0,15803.0,9108.0,13063.0,2050.0,0.0,3683.0
2429.02,704455.0,1807739.0,234554.0,1546019.0,21044.0,51515.0,24609.0,0.0,0.0,137386.0
243.0,1681926.0,3583681.0,1090892.0,2407377.0,480036.0,213404.0,46060.0,85468.0,10320.0,219865.0
2430.0,1462000.0,1105417.0,33835.0,954598.0,2831.0,5999.0,400.0,0.0,0.0,24605.0
2431.0,1490802.0,4581323.0,945387.0,3556367.0,109941.0,111929.0,177127.0,9769.0,0.0,536621.0
2434.0,2487489.0,1725654.0,459808.0,1160139.0,43904.0,162783.0,32724.0,33866.0,74236.0,112295.0
2435.0,66089674.3786,703313.0,215179.0,475543.0,24493.0,0.0,3000.0,0.0,0.0,183186.0
2436.0,1100244.0,793924.0,28677.0,644022.0,7515.0,14905.0,1376.0,400.0,0.0,4481.0
244.0,1948313.0,1768526.0,201648.0,1546703.0,2718.0,81588.0,1920.0,0.0,0.0,115422.0
2442.0,1693529.0,1446292.0,190253.0,1178353.0,82696.0,51572.0,600.0,0.0,0.0,55385.0
2444.0,2770001.0,1492085.0,91761.0,1268974.0,33963.0,4082.0,11550.0,0.0,0.0,42166.0
2448.0,1228439.0,765802.0,1334.0,658099.0,0.0,812.0,0.0,0.0,0.0,522.0
2449.01,1156821.0,1116125.0,37288.0,1026380.0,11448.0,14211.0,1800.0,1500.0,0.0,8329.0
2449.02,1170103.0,1145306.0,81730.0,978404.0,4419.0,48025.0,1160.0,0.0,10000.0,18126.0
2451.01,1044209.0,1156659.0,170872.0,948628.0,19388.0,30330.0,17956.0,40317.0,54183.0,8698.0
2451.02,1298663.0,1217157.0,129701.0,1050697.0,7992.0,17202.0,800.0,0.0,0.0,103707.0
2456.0,5306070.01,1911194.0,592356.0,1172467.0,52302.0,39870.0,89656.0,132830.0,188963.0,22224.0
2458.0,2506120.0,2202035.0,163035.0,2039000.0,0.0,0.0,1125.0,0.0,0.0,161910.0
246.0,933848.0,774865.0,125789.0,647075.0,890.0,80741.0,1320.0,3406.0,0.0,36582.0
2460.0,2281444.0,1497075.0,519912.0,939254.0,3700.0,28035.0,5980.0,8500.0,0.0,473697.0
2462.01,17182501.0,20915401.0,7381555.0,13502018.0,1675193.0,2123074.0,2981338.0,209390.0,33858.0,353402.0
2462.02,6247761.7511,4390046.0,1620230.0,2579771.0,73515.0,210751.0,211508.0,447795.0,227480.0,440381.0
248.0,697883.0,1460166.0,273799.0,1086107.0,3800.0,79079.0,0.0,0.0,0.0,190920.0
2484.0,4968107.0,2372136.0,999620.0,1242271.0,30574.0,79952.0,122027.0,47774.0,270491.0,444677.0
250.01,738121.0,1641282.0,49362.0,1529369.0,1044.0,36134.0,11504.0,0.0,0.0,680.0
250.02,854250.0,1996324.0,226237.0,1750647.0,35338.0,152066.0,15592.0,760.0,0.0,22481.0
2504.0,75895349.0,270021.0,270021.0,0.0,66208.0,1603.0,150041.0,0.0,0.0,52169.0
251.0,3540683.0,4991567.0,2580739.0,2346364.0,758019.0,159586.0,150384.0,438670.0,652898.0,266088.0
2516.0,15064212.0,3046822.0,577740.0,2401553.0,62216.0,240193.0,7871.0,27606.0,30867.0,205709.0
252.0,1330674.0,1475720.0,704748.0,753635.0,4361.0,58027.0,50575.0,75565.0,273991.0,204656.0
253.0,857995.0,1597950.0,238840.0,1359110.0,16000.0,17840.0,205000.0,0.0,0.0,0.0
254.0,1476241.0,2093029.0,376606.0,1685862.0,33924.0,129539.0,9145.0,1591.0,20000.0,182407.0
256.0,1072005.0986000001,1232514.0,413179.0,799487.0,0.0,27807.0,8910.0,0.0,0.0,376462.0
259.02,440523.0,1645210.0,188137.0,1457073.0,31050.0,46509.0,36400.0,43146.0,0.0,31032.0
260.0,814895.0,922784.0,506293.0,414309.0,244973.0,21709.0,135834.0,69643.0,20434.0,13700.0
261.0,2129764.4511,4412739.0,2685554.0,1727185.0,1110626.0,244792.0,573201.0,0.0,12000.0,744935.0
262.0,1250181.0,2272276.0,114121.0,2121266.0,2920.0,60484.0,0.0,0.0,0.0,33347.0
263.0,8373941.0236,10454349.0,7786958.0,2516881.0,856146.0,1151388.0,2570074.0,879077.0,571431.0,1755471.0
264.0,1010633.0,1336129.0,35462.0,1215636.0,6932.0,11505.0,0.0,0.0,0.0,17025.0
265.0,1997759.0,5566569.0,3380317.0,2173557.0,1983602.0,522836.0,385742.0,37385.0,14390.0,150962.0
267.0,1685020.0,3223647.0,945213.0,2223168.0,289528.0,208066.0,2350.0,60929.0,2136.0,372572.0
268.0,975374.0,1080921.0,95610.0,959171.0,23180.0,42807.0,0.0,0.0,0.0,29623.0
269.0,1430343.0,2813937.0,329305.0,2478840.0,108330.0,88979.0,33631.0,5600.0,0.0,92765.0
270.0,1526111.0,1571642.0,156250.0,1257932.0,11269.0,59356.0,200.0,0.0,0.0,85425.0
271.0,1966693.3958,2278795.0,1454726.0,820071.0,457118.0,498490.0,124128.0,110422.0,65632.0,198936.0
272.0,1458728.0,1888224.0,169886.0,1609945.0,4266.0,126022.0,256.0,0.0,0.0,39342.0
273.0,1012381.375,2044704.0,628765.0,1411857.0,396135.0,61616.0,11181.0,39514.0,8179.0,112140.0
274.0,1436910.0,1699619.0,207670.0,1439928.0,182070.0,0.0,25600.0,0.0,0.0,0.0
275.0,1451954.0,3287875.0,403900.0,2845699.0,188807.0,92022.0,57211.0,1000.0,17424.0,47436.0
276.0,1482421.0,2003075.0,302625.0,1570600.0,16713.0,96285.0,10689.0,8740.0,5000.0,164004.0
277.0,809266.0,1146709.0,540370.0,586864.0,375083.0,65469.0,0.0,4142.0,14540.0,81136.0
278.0,2044766.0,2363289.0,277145.0,1956500.0,9292.0,88518.0,4338.0,1500.0,0.0,173497.0
279.0,1363326.0,2786365.0,732332.0,2005454.0,323081.0,89305.0,240.0,0.0,10000.0,309706.0
283.0,1430991.0,2547848.0,578407.0,1969441.0,199184.0,123853.0,128190.0,82389.0,16139.0,23652.0
284.0,1109021.0,864260.0,34934.0,802445.0,0.0,7186.0,0.0,0.0,0.0,27748.0
285.0,1256545.0,2439909.0,459037.0,1867542.0,101397.0,92128.0,168068.0,3501.0,0.0,93943.0
286.0,1490655.0,1596673.0,39568.0,1481845.0,2348.0,0.0,0.0,0.0,0.0,37220.0
287.0,1559023.0,2723628.0,657979.0,1982286.0,48898.0,155030.0,64023.0,7200.0,0.0,382828.0
289.0,711763.0,1837844.0,427985.0,1401714.0,45500.0,138146.0,0.0,10815.0,1915.0,231609.0
290.0,8060497.0,3787771.0,2422315.0,1248774.0,142119.0,564618.0,466699.0,414077.0,770776.0,63826.0
292.0,1919353.0,2454753.0,389982.0,1970080.0,36938.0,220445.0,47950.0,10538.0,0.0,74111.0
293.0,21771725.0275,10237267.0,8411949.0,1774188.0,792184.0,126775.0,505609.0,1742404.0,3843571.0,1342929.0
296.0,4916416.0,3323753.0,2492222.0,745522.0,575097.0,69378.0,226850.0,340598.0,759104.0,498627.0
298.0,3209971.0,2585364.0,327414.0,1957929.0,38057.0,28104.0,58029.0,33634.0,120633.0,31324.0
31.0,2074033.0,5995490.0,2535705.0,2993216.0,725901.0,83020.0,310405.0,14405.0,0.0,1401974.0
310.01,34524.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310.02,18300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3100.0,1122142.0,1896022.0,178031.0,1516793.0,46873.0,95911.0,0.0,1214.0,0.0,33096.0
31004.0,949138.4,1037170.0,13300.0,836452.0,760.0,0.0,12540.0,0.0,0.0,0.0
31006.0,1118170.0,833489.0,13948.0,643177.0,4200.0,9124.0,0.0,0.0,0.0,0.0
31008.0,1083314.0,787153.0,124975.0,538910.0,106419.0,18160.0,0.0,0.0,0.0,396.0
3101.0,2260919.0,2714855.0,1400831.0,1087075.0,144010.0,146325.0,86886.0,218829.0,599102.0,203279.0
31010.0,1268904.0,822001.0,99010.0,645522.0,6630.0,83938.0,36.0,0.0,0.0,8406.0
31012.0,1161978.0,655463.0,15079.0,486533.0,11114.0,3965.0,0.0,0.0,0.0,0.0
31014.0,1119842.0,686532.0,1458.0,491384.0,0.0,578.0,0.0,0.0,0.0,880.0
31016.0,839842.0,622419.0,0.0,450506.0,0.0,0.0,0.0,0.0,0.0,0.0
31018.0,2541586.0,923103.0,67027.0,635334.0,11161.0,40678.0,14688.0,0.0,0.0,500.0
3102.0,1121562.0,1873657.0,548957.0,1180306.0,429209.0,97067.0,0.0,0.0,0.0,22681.0
31020.0,1119415.0,725490.0,2600.0,632374.0,0.0,0.0,0.0,0.0,0.0,2600.0
31022.0,1147695.0,761845.0,115100.0,590391.0,21480.0,58757.0,0.0,0.0,0.0,34863.0
31024.0,995970.0,697366.0,33345.0,614171.0,5298.0,13800.0,2088.0,0.0,0.0,8459.0
31026.0,951334.0,1049131.0,9394.0,899180.0,7384.0,2010.0,0.0,0.0,0.0,0.0
31028.0,13729573.0,865260.0,287239.0,493804.0,75416.0,209573.0,2250.0,0.0,0.0,0.0
31034.0,3370586.0,3459706.0,1932906.0,1526800.0,0.0,23204.0,0.0,0.0,0.0,1909702.0
3104.0,1119670.0,2119610.0,578673.0,1435264.0,264238.0,205054.0,14694.0,1778.0,4795.0,88114.0
31058.01,3360670.0,4995130.0,888650.0,4106480.0,1911.0,0.0,886739.0,0.0,0.0,0.0
31058.04,6999726.0,5111524.0,1343425.0,3663443.0,187283.0,184040.0,548747.0,0.0,0.0,418138.0
3106.0,1112644.0,1767474.0,406480.0,1282528.0,160337.0,159831.0,9356.0,4265.0,0.0,65191.0
31070.0,29152706.0,4769914.0,2496283.0,2273631.0,447445.0,1392727.0,0.0,0.0,357676.0,165803.0
31078.0,4596970.0,2721200.0,1163040.0,1455863.0,111154.0,4560.0,83983.0,402401.0,546567.0,14375.0
3108.0,1100742.0,1751085.0,453031.0,1251343.0,56699.0,137546.0,1118.0,660.0,0.0,204699.0
31098.0,7043395.0,4445941.0,3884545.0,556028.0,192799.0,37754.0,426636.0,727991.0,2275649.0,222628.0
311.0,1147638.0,8014776.0,6643908.0,807594.0,4459236.0,469655.0,461738.0,59176.0,0.0,1194103.0
3110.0,1086211.0,1072665.0,427240.0,613109.0,114479.0,67230.0,44957.0,5320.0,100433.0,94821.0
31104.0,5915750.0,4069811.0,2506754.0,1440517.0,360096.0,353922.0,115525.0,520532.0,977812.0,137827.0
31106.0,1412010.0,2030987.0,28903.0,2002084.0,0.0,0.0,0.0,0.0,9435.0,19468.0
31110.0,1026000.0,1076825.0,151944.0,924881.0,0.0,0.0,0.0,0.0,0.0,0.0
31116.0,3244437.0,2914706.0,1863439.0,995643.0,249707.0,83930.0,62802.0,538783.0,781127.0,147090.0
31118.0,1155443.0,1156789.0,189659.0,920678.0,156805.0,19415.0,2200.0,0.0,0.0,11239.0
3112.0,1178810.0,2235762.0,246772.0,1965613.0,42152.0,65369.0,2609.0,2889.0,38732.0,95021.0
31120.0,1206130.0,1080623.0,102919.0,953711.0,48153.0,48486.0,0.0,1600.0,1000.0,3680.0
31122.0,1155995.0,1175059.0,152610.0,945616.0,46454.0,37715.0,294.0,0.0,0.0,68147.0
31124.0,1290155.0,1442065.0,173708.0,1211463.0,32229.0,84117.0,4836.0,0.0,28106.0,24420.0
31126.0,1152547.0,1740793.0,357907.0,1367446.0,36220.0,55536.0,117900.0,9998.0,32400.0,105853.0
31128.0,1306595.0,1638251.0,373331.0,1220666.0,206529.0,117229.0,0.0,0.0,0.0,49573.0
31130.0,1391191.0,1831792.0,306382.0,1502730.0,211210.0,46522.0,0.0,0.0,0.0,48650.0
31132.0,1522011.56,1331183.0,243023.0,1058846.0,54540.0,37728.0,27800.0,0.0,90127.0,32828.0
31134.0,880721.0,1432966.0,622183.0,793778.0,255820.0,27184.0,21083.0,47190.0,119060.0,151846.0
3114.0,1191228.0,2896380.0,1586666.0,1229215.0,247997.0,33240.0,219404.0,31160.0,0.0,1054865.0
31142.01,2068970.0,667693.0,454032.0,536244.0,13458.0,13335.0,33056.0,0.0,20210.0,12510.0
31142.02,908462.0,902480.0,37575.0,796900.0,0.0,0.0,0.0,0.0,0.0,35415.0
31144.0,2953812.0,2874683.0,2175201.0,657595.0,634994.0,83058.0,79559.0,337618.0,737409.0,302563.0
31146.0,1171582.0,1041326.0,138055.0,853952.0,19147.0,80658.0,13245.0,4450.0,4175.0,15580.0
31150.0,1155463.0,1048364.0,189140.0,831909.0,94485.0,25315.0,11886.0,28335.0,15500.0,13619.0
31152.0,1242097.0,1171602.0,188215.0,971056.0,8816.0,48604.0,19173.0,0.0,35532.0,76090.0
31156.0,1195753.0,2346003.0,611504.0,1663328.0,363082.0,48323.0,0.0,29448.0,143400.0,26251.0
31158.0,1132987.0,1071991.0,84630.0,943339.0,37380.0,10536.0,1200.0,0.0,0.0,34574.0
3116.0,1163589.0,1482012.0,151157.0,1276982.0,34902.0,59546.0,11579.0,0.0,0.0,44122.0
31160.0,1127343.0,849483.0,35435.0,803144.0,14145.0,7830.0,360.0,0.0,0.0,13100.0
31162.0,1066013.0,886273.0,51350.0,797872.0,0.0,5175.0,0.0,21741.0,1120.0,23314.0
31164.0,1330543.0,1096357.0,140674.0,920794.0,84308.0,22700.0,0.0,2290.0,0.0,31376.0
31166.0,1133524.0,1144134.0,183445.0,927437.0,19989.0,45437.0,25804.0,15635.0,32745.0,43835.0
31168.0,992242.0,936667.0,346082.0,566847.0,89673.0,97196.0,26622.0,16940.0,51147.0,47681.0
3117.0,1444962.0,2049348.0,818802.0,1137556.0,57401.0,77895.0,122426.0,70655.0,369383.0,113237.0
31170.0,1093856.1761,1185128.0,586158.0,563535.0,165568.0,97907.0,27622.0,163136.0,27916.0,100989.0
31172.01,930234.0,828705.0,68981.0,745237.0,0.0,53714.0,0.0,0.0,0.0,15267.0
31172.02,1174697.0,1176238.0,122826.0,1023766.0,46180.0,4234.0,0.0,13500.0,0.0,56592.0
31174.0,1536708.0,1367060.0,208276.0,1133697.0,8476.0,95722.0,45531.0,20732.0,5000.0,32815.0
31176.01,1193687.0,894792.0,159070.0,726882.0,8885.0,54946.0,6673.0,5250.0,4551.0,78765.0
31176.02,1080539.0,1065582.0,146507.0,850383.0,3935.0,74572.0,25750.0,5440.0,20160.0,16650.0
31178.0,1000054.0,714733.0,293154.0,398092.0,31823.0,70508.0,7931.0,124160.0,50757.0,6538.0
3118.0,1632928.4235999999,1660304.0,969295.0,667249.0,364446.0,237421.0,104315.0,20435.0,170219.0,72459.0
31180.0,8201733.0,431666.0,431666.0,0.0,425966.0,0.0,0.0,0.0,0.0,5700.0
31182.01,927272.0,958657.0,184111.0,738753.0,5479.0,17314.0,8065.0,600.0,41413.0,105003.0
31182.02,895290.0,887767.0,111109.0,757248.0,4300.0,31005.0,3743.0,28950.0,19464.0,23647.0
31184.0,1478826.0,1671962.0,333836.0,1267470.0,37194.0,102061.0,33750.0,5282.0,37450.0,116959.0
31186.0,984740.0,866422.0,117923.0,724388.0,40965.0,11150.0,25717.0,0.0,3980.0,34491.0
31188.0,1282504.815,1385539.0,257972.0,1063531.0,10343.0,217768.0,2000.0,1169.0,0.0,26092.0
3119.0,5270507.5,4610912.0,3881607.0,558029.0,383581.0,474374.0,320312.0,532817.0,1844017.0,311922.0
31190.0,782586.0,683331.0,157309.0,517006.0,13599.0,104135.0,9658.0,5180.0,14315.0,9602.0
31192.0,1641236.0,1351020.0,327870.0,968725.0,132716.0,35024.0,36048.0,81660.0,25028.0,17394.0
31194.0,1331432.0,1393786.0,136356.0,1172276.0,44372.0,61180.0,760.0,1400.0,19460.0,9184.0
31196.0,2184692.0,2311654.0,334558.0,1514762.0,101897.0,103703.0,18708.0,0.0,14196.0,96054.0
31198.0,2192578.0,2221329.0,1257053.0,886413.0,342287.0,232888.0,150295.0,136582.0,225473.0,169528.0
3120.0,1268044.0,1321387.0,1028814.0,278231.0,185931.0,235928.0,161829.0,56701.0,207089.0,181336.0
31200.0,1031088.0,932632.0,226632.0,652207.0,133850.0,24713.0,37301.0,2175.0,0.0,28593.0
31202.0,699754.0,537142.0,96752.0,418655.0,67521.0,6537.0,700.0,0.0,0.0,21994.0
31208.0,3261229.9664000003,3732908.0,280212.0,3311150.0,160900.0,35189.0,12191.0,5170.0,0.0,66762.0
3121.0,909624.0,1377321.0,502398.0,774885.0,124976.0,50582.0,44643.0,93413.0,135797.0,52987.0
31210.0,1533403.0,1140688.0,4480.0,1136208.0,840.0,0.0,0.0,0.0,0.0,3640.0
31214.0,1352400.0,1647240.0,0.0,1647240.0,0.0,0.0,0.0,0.0,0.0,0.0
3122.0,1185880.0,1853938.0,418367.0,1330527.0,26806.0,124302.0,13752.0,139790.0,79817.0,33900.0
31220.0,8659967.0,3408485.0,1395830.0,1913151.0,532242.0,80534.0,488591.0,0.0,0.0,294463.0
31237.0,2530071.0,4207563.0,2061604.0,2109319.0,365964.0,210053.0,99459.0,386846.0,651136.0,311837.0
3126.0,1419698.0,1101560.0,237535.0,843952.0,94500.0,75548.0,45057.0,6725.0,12110.0,3595.0
3127.0,1195981.0,2234385.0,518386.0,1619814.0,28807.0,50534.0,44329.0,36345.0,337847.0,15774.0
3128.01,809571.0,759471.0,106496.0,639605.0,21444.0,68460.0,7900.0,2260.0,0.0,6432.0
3129.01,913022.0,1536655.0,465600.0,982368.0,33830.0,192410.0,8326.0,31570.0,0.0,199464.0
3129.02,1016117.0,2694242.0,1070693.0,1514071.0,40522.0,150519.0,48086.0,4628.0,0.0,793758.0
313.0,1917975.0,5390026.0,3833965.0,1148452.0,2200859.0,46147.0,173801.0,15650.0,0.0,1397508.0
3130.0,1347804.0,2217514.0,363501.0,1709718.0,53635.0,173456.0,7808.0,0.0,0.0,127626.0
3131.0,1115014.0,2143273.0,310377.0,1717619.0,20486.0,97656.0,1331.0,3675.0,0.0,183642.0
3132.0,891055.0,850658.0,78215.0,714076.0,14597.0,46972.0,1484.0,160.0,0.0,15002.0
3133.0,1055647.0,2181950.0,165893.0,1836188.0,20912.0,98940.0,12047.0,9591.0,5750.0,13823.0
3134.0,1555419.0,2168399.0,409574.0,1592647.0,154683.0,90313.0,0.0,0.0,0.0,164578.0
3135.0,1087164.0,2067745.0,316899.0,1618433.0,8618.0,66944.0,32538.0,0.0,51000.0,157799.0
3136.0,1410601.0,1988603.0,196311.0,1733148.0,98969.0,94327.0,0.0,0.0,0.0,3015.0
3137.0,1081711.0,1998453.0,438806.0,1422962.0,166118.0,164899.0,2393.0,14266.0,13431.0,77699.0
3138.0,1201713.0,1814450.0,291917.0,1419787.0,42692.0,204016.0,200.0,0.0,0.0,41609.0
3139.0,1065809.0,1910681.0,284710.0,1439388.0,64931.0,172093.0,0.0,7781.0,0.0,39905.0
3140.0,1006637.0,1030084.0,89711.0,911632.0,35673.0,42715.0,2925.0,0.0,0.0,8398.0
3141.0,1215674.0,2228956.0,474143.0,1637342.0,89512.0,198360.0,15464.0,26406.0,2500.0,141901.0
3142.0,910331.0,1615535.0,221858.0,1345899.0,13809.0,103263.0,88450.0,7296.0,0.0,9040.0
3143.0,1373033.0,2038046.0,514626.0,1389290.0,79485.0,116180.0,43959.0,80723.0,140764.0,46865.0
3145.0,1556087.0,2059928.0,412733.0,1531167.0,119331.0,94523.0,23650.0,32170.0,79342.0,63717.0
3147.0,754838.0,1050675.0,223908.0,777098.0,764.0,9781.0,6687.0,10000.0,0.0,196676.0
3148.0,985089.0,728244.0,63196.0,609537.0,29383.0,32333.0,400.0,0.0,0.0,1080.0
3149.0,1790090.0,2644509.0,484207.0,2007655.0,25090.0,89691.0,19022.0,495.0,1500.0,344759.0
315.0,1765256.0,11743848.0,6003457.0,5335574.0,3506633.0,1029350.0,478179.0,360157.0,12540.0,616598.0
3150.0,982425.0,827218.0,102870.0,640155.0,41098.0,28266.0,405.0,0.0,0.0,33013.0
31502.0,1684992.0,1815862.0,694831.0,980650.0,19756.0,16493.0,7951.0,43916.0,85479.0,521236.0
3151.0,1070509.0,2059225.0,219738.0,1698179.0,13453.0,81354.0,64224.0,10509.0,0.0,50198.0
3152.0,2154151.0,1534483.0,535663.0,839525.0,157195.0,9360.0,4794.0,0.0,0.0,364314.0
